company_id,Company,new_company_id
159,**** ตอน 09.30 น. Remote Update Program +เพิ่มทะเบียน 1 ทะเบียน ให้ บริษัท ไทย แอซเซ็ท พร็อพเพอร์ตี้ แอนด์ เจ.พี จำกัด หน่วยงาน แคทลียาแลนด์ ติดต่อ คุณแหว๋ว 095-9270687 (ลูกค้าโอนเงินแล้ว),320.0
171,10.41 Savills ติดตั้งสิทธิ์ CM CLP ชิดลม เพลส หมดวันที่ 31/10/2022 ติดตั้งถึง 31/10/2022 >OK    Email  : Service โดย kwan ,447.0
172,11.06 Savills ติดตั้งสิทธิ์ CM BPS บ้านปิยะสาทร หมดวันที่ 31/10/2022 ติดตั้งถึงวันที่ 31/10/2022 >OK    Email  : Service โดย kwan ,447.0
173,11.07 Savills ติดตั้งสิทธิ์ GL BPS บ้านปิยะสาทร หมดวันที่ 31/10/2022 ติดตั้งถึงวันที่ 31/10/2022 >OK    Email  : Service โดย kwan ,447.0
174,11.09 Savills ติดตั้งสิทธิ์ GL STP สาทร พาร์ค เพลส หมดวันที่ 31/12/2022 ติดตั้งถึงวันที่ 31/12/2022 >OK    Email ,447.0
170,@Ryan Ao ตอน 16.00 น. เดมโม CM (Any Desk) ให้ คอนโด แอทอีสต์ คอนโดมิเนียม สำหรับ 2 นิติบุคคล ติตด่อ คุณต้อย 089-117-1466 (ลูกค้าใหม่),1559.0
165,***บ.ไอสไตล์ พร็อพเพอร์ตี้ (IQ) ให้ Remote ถอนโปรแกรม หน่วยงาน แบงค์คอก เฟลิซ สุขุมวิท 69-1 ติตด่อ คุณนิว 080-925-6219 (ด่วน) เจ้าหน้าที่อยู่หน้างาน และจะส่งเมล์แจ้งทีหลัง,370.0
163,***โทรกลับ บ.เดอะไนน์ พร๊อพเพอร์ตี้ แมเนจเมนท์(The Nine Property) (ทาวน์พลัส เกษตร – นวมินทร์ ) - ลืมรหัสระดับ 3 คุณสุพจน์โทรมาแจ้งและส่งเมล์มา ให้แจ้งคุณณัฐมน 091-795-7349 ได้เลยค่ะ . ขอรหัสlevel3 . คุณส่งต่อข้อความนี้เมื่อ อ 30/11/2021 16:33 คุณส่งต่อข้อความนี้เมื่อ อ 30/11/2021 16:33 Supoj I <bu1@the-nine.co.th> อ 30/11/2021 16:30 เรียนโปรแกรมซอฟบิซครับ ผมสุพจน์อินเพชรฝ่ายบริหารบริษัทเดอะไนน์มีความประสงค์ขอรหัสlevel3หน่วยงานทาวน์พลัสเกษตรนวมินทร์ครับ ขอบคุณครับ,117.0
157,**** โทรกลับ เปี่ยมรักเรสซิเด้นซ์ ติดต่อ นิติ 086-4093892 (ด่วน) ลูกค้ารออยู่  เปี่ยมรักเรสซิเด้นซ์,1363.0
158,**** โทรกลับ สินเกษม คุณบี 088-6642666 สินเกษม (บ้านสวนจันทน์),861.0
160,**** ตอน 10.00 น. Remote ลงโปรแกรม CM ให้ เดอะ ล็อฟ พระตำหนัก ติดต่อ คุณเก๋ 094-2540265 (ลูกค้าฝากเช็คให้แล้ว) (ด่วน) เดอะ ล็อฟ พระตำหนัก (The Loft พระตำหนัก ),1179.0
161,**** ตอน 10.30 น. ADDx1 ในโปรแกรม ของ สยามโอเรียนทัล สตาร์ ติดต่อ คุณนก 091-790-4144 (ด่วน) (ลูกค้าโอนเงินมาแล้ว วันที่ 21/2/65 ยอด 10 400 บาท),834.0
162,**** บ้านเอื้ออาทรบางนา 1 - ส่ง Format Excel มาให้เช็คก่อน Import (ด่วน) ลูกค้าลงโปรแกรมตอนบ่าวยวันนี้ เสร็จแล้วส่งให้พี่โอ Import ให้ลูกค้า ติดต่อ นิติ 095-543-8505 คุณปกรณ์ 063-295-5515 คุณอ้อย 063-285-9444>>> - ยังทำไม่เสร็จ ส่งให้ตรวจเฉยๆ จะตรวจสอบกับเจ้าหน้าที่ ที่เข้าไป,2161.0
164,***ตอน 10.00 น.โทรกลับ นิรันดร์คอนโดมิเนียม 2 (A-I) ติดต่อ คุณสุพล 098-8978541 (ใส่รหัสผิด 3 ครั้ง) นิรันดร์คอนโดมิเนียม2(A-I),2013.0
168,.ฟิวส์ สาทร - ตากสิน,755.0
176,123 ฟายด์ ลีฟวิ่ง จำกัด,3370.0
169,@Ryan Ao โทรกลับ ศุภาลัยวิลล์พระราม 2 ติดต่อ คุณเล็ก 088-4984009 เรื่องนัดเดมโม ผ่านโปรแกรมรีโมท,3305.0
215,Acute - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,195.0
199,49 พลัส,951.0
200,49 พลัส คอนโดมิเนียม (49 Plus Condominium ),951.0
178,13.42 Savills ติดตั้งสิทธิ์ GL STP สาทร พาร์ค เพลส หมดวันที่ 31/12/2021 ติดตั้งถึงวันที่ 13/02/2022 >OK    Email ,447.0
179,14.41 Savills ติดตั้งสิทธิ์ CM 28CL (ทเวนตี้เอท ชิดลม) (SC Asset ซื้อ) หมดวันที่ 25/08/2020 ติดตั้งถึงวันที่ 07/06/2022 >OK      : Service โดย kwan ,447.0
180,14.51 Savills ติดตั้งสิทธิ์ CM STP สาทร พาร์ค เพลส หมดวันที่ 31/12/2021 ติดตั้งถึงวันที่ 31/12/2021 >OK    Email  ,447.0
181,15.02 Savills ติดตั้งสิทธิ์ GL SST สุขสาธร หมดวันที่ 14/11/2021 ติดตั้งถึงวันที่ 06/03/2022 >OK    : Service โดย kwan ,447.0
182,15.04 Savills ติดตั้งสิทธิ์ CM CTS City Smart (ใช้สิทธิ์ของ เดอะ โคฟ พัทยา) หมดวันที่ 31/12/2022 ติดตั้งถึงวันที่ 31/12/2022 >OK    Email,447.0
183,15.04 Savills ติดตั้งสิทธิ์ GL CTS City Smart (ใช้สิทธิ์ของ เดอะ โคฟ พัทยา) หมดวันที่ 31/12/2022 ติดตั้งถึงวันที่ 31/12/2022 >OK    Email,447.0
185,15.10 Savills ติดตั้งสิทธิ์ GL SST สุขสาธร หมดวันที่ 14/11/2021 ติดตั้งถึงวันที่ 09/02/2022 >OK    : Service โดย kwan ,447.0
214,Acqua condo(Entrust),206.0
189,18 บิซ จำกัด,2.0
190,185 ราชดำริ,949.0
191,2Be Home นวมินทร์,121.0
192,2Be Home นวมินทร์ (163)),121.0
193,2be home ประดิษฐ์มนูญธรรม,121.0
194,2be home ประดิษฐ์มนูญธรรม (ทูบีโฮม ประดิษฐ์มนูธรรม),121.0
195,2be home ประดิษฐ์มนูญธรรม   (2Be Home นวมินทร์ (163)),121.0
196,33 ทาวเวอร์,950.0
197,33 ทาวเวอร์ (33 Tower),950.0
198,38 แมนชั่น,138.0
201,59 เฮอริเทจ,952.0
202,59 เฮอริเทจ ( 59 Heritage ),952.0
203,59 เฮอริเทจ ( 59 Heritage ) (LANx2),952.0
204,59 เฮอริเทจ ( Heritage ),952.0
205,59 เฮอริเทจ (59 Heritage),952.0
206,59 เฮอริเทจ (Heritage 59),952.0
207,624 คอนโดเลต รัชดา 36 - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,953.0
208,624 คอนโดเลต รัชดา 36 (624 Condolette รัชดา 36),953.0
209,624 คอนโดเลต รัชดา 36 (624 Condolette รัชดา 36)- ส่งเมล์มา วันที่ 15/2/2565 ส่งต่อให้ทุกคนแล้ว,953.0
213,Abstract (The Moon) (แอ็บสแตร็กส์ สุขุมวิท 66/1 เดอะมูน),1564.0
210,81,3370.0
211,88 เดอะเทอมินอล,3370.0
212,88 เดอะเทอร์มินอล,3370.0
253,CBM) Facilities Management ( M-Ladprao (เอ็ม ลาดพร้าว) - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,14.0
254,CBM) Facilities Management (M-Ladprao (เอ็ม ลาดพร้าว),14.0
231,AD Condominium Hiace (เอ.ดี คอนโดมิเนียม ไฮเอท) (AD House),5.0
247,BTP,744.0
248,BTP (บ.บีทีพี แอคเค้าติ้ง แมเนจเม้นท์)(เดอะ เบสท์ การบัญชี),744.0
249,BTP (บีทีพี แอคเค้าติ้ง แมเนจเม้นท์)(เดอะ เบสท์ การบัญชี),744.0
